ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-05-30,206,68,136,33.01,5300.00
tajga_hotel,Отель Тайга,2026-05-30,44,27,53,61.36,3500.00
baikal_forest_hotel,Отель Форест,2026-05-30,156,78,156,50.0,5061.00
victory_hotel_4,Гостиница Виктория,2026-05-30,30,27,54,90.0,3800.00
divobaykala_flat_1,Диво Байкала 1,2026-05-30,0,1,2,100.0,2425.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-05-30,140,35,70,25.0,5143.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-05-30,0,1,2,100.0,1780.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-05-30,46,41,82,89.13,13500.00
matreshka_hotel,Отель Матрешка,2026-05-30,35,12,20,34.29,3986.00
yakovlev_hotel,Отель Яковлевъ,2026-05-30,25,8,17,32.0,3762.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-05-30,28,27,54,96.43,6000.00
otel_irkut,Отель Иркут,2026-05-30,30,12,22,40.0,3000.00
empire_hotel_3,Гостиница Империя,2026-05-30,49,10,17,20.41,4300.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-05-30,15,12,20,80.0,3219.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-05-30,100,67,134,67.0,7000.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-05-30,56,51,92,91.07,3244.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-05-30,119,75,118,63.03,4935.00
hotel_pushkin_2,Отель ПушкинЪ,2026-05-30,23,7,14,30.43,7184.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-05-30,67,7,7,10.45,3500.00
evropa_hotel,Отель Европа,2026-05-30,58,36,59,62.07,4000.00
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,2026-05-30,8,5,9,62.5,4650.00
malinovka_3,Малиновка,2026-05-30,0,6,16,100.0,2275.00
atlas_hotel_3,Гостиница Атлас,2026-05-30,29,7,14,24.14,3563.10
best_eastern_hotel_zvezda,Отель Звезда,2026-05-30,65,3,6,4.62,16413.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-05-30,6,1,2,16.67,2700.00
magnetit,Отель Магнетит,2026-05-30,55,16,18,29.09,3100.00
taiga_2,Отель Taiga,2026-05-30,101,76,121,75.25,5531.00
gostevoy_dom_sunrise,Sunrise,2026-05-30,0,4,9,100.0,8410.00
grand_baikal,Отель Гранд Байкал,2026-05-30,64,13,24,20.31,2769.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,2026-05-30,0,1,3,100.0,16920.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-05-30,40,4,8,10.0,28428.75
lazurny_bereg_hotel_,Гостиница Лазурный берег,2026-05-30,65,6,12,9.23,3800.00
minihotel_panda,Отель ДиаДэй,2026-05-30,9,6,14,66.67,2880.00
otel_tsentral,Отель Централь,2026-05-30,48,47,93,97.92,7000.00
inn_business_hall,Отель Business Hall,2026-05-30,18,13,26,72.22,4420.00
bajkal_hotel,Отель Байкал,2026-05-30,72,53,104,73.61,9000.00
lotos_hotel,Отель Лотос,2026-05-30,23,13,28,56.52,2300.00
montana_hostel,Меблированные комнаты Montana,2026-05-30,9,14,16,100.0,800.00
city_park_hotel_13,Меблированные комнаты City Park,2026-05-30,0,1,1,100.0,2544.00
kalina_house_olkhon_baikal_guest_house,Конкордия,2026-05-30,8,8,12,100.0,8417.00
podlemorie_hotel,Отель Подлеморье,2026-05-30,14,7,14,50.0,4500.00
minihotel_albatros,Гостиница Альбатрос,2026-05-30,12,7,16,58.33,2700.00
apartments_viking_khaus,Викинг Хаус,2026-05-30,0,2,6,100.0,7500.00
baikal_view_hotel,Baikal View Hotel,2026-05-30,99,102,208,100.0,9493.00
baza_otdykha_gostiny_dvor_vdokhnovenie,Отель Гостиный Двор Вдохновение,2026-05-30,34,39,76,100.0,3500.00
angara_hotel,Ангара Отель,2026-05-30,300,29,46,9.67,4250.00
vera_baikal,Отель Вера Байкал,2026-05-30,38,44,88,100.0,6000.00
the_sky_of_lake_baikal,Небо Байкала,2026-05-30,0,14,31,100.0,2968.00
guest_house_baykaliya,Байкалия,2026-05-30,0,6,12,100.0,7421.00
hotel_nataly_2,Отель Натали,2026-05-30,12,6,10,50.0,3800.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-05-30,7,4,8,57.14,2976.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-05-30,0,18,25,100.0,2000.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-05-30,0,4,10,100.0,2938.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-05-30,18,0,0,0.0,
miniotel_medveditsa,Меблированные комнаты Медведица,2026-05-30,0,9,17,100.0,4710.00
hotel_nikola_2,Отель Никола,2026-05-30,27,37,74,100.0,5000.00
alaniya,Алания,2026-05-30,0,12,33,100.0,4000.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-05-30,128,83,165,64.84,4950.00
mayak_hotel_listvyanka,Отель Маяк,2026-05-30,54,4,7,7.41,7400.00
baza_otdykha_olkhon,База отдыха Ольхон,2026-05-30,50,40,110,80.0,4500.00
flagman_hotel_4,Отель Флагман,2026-05-30,13,9,16,69.23,5000.00
international_hotel_sayen,SAYEN,2026-05-30,25,18,38,72.0,18000.00
legend_of_baikal,Отель Легенда Байкала,2026-05-30,35,17,31,48.57,5000.00
uda_2,Отель УДА,2026-05-30,45,28,43,62.22,1700.00
hotel_harats_inn,Отель Harat's inn,2026-05-30,12,8,14,66.67,5000.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,2026-05-30,65,0,0,0.0,
aristokrat_hotel,Отель Аристократ,2026-05-30,12,9,17,75.0,3900.00
flagman_hotel,Отель Флагман,2026-05-30,10,8,17,80.0,6000.00
modul,Гостиница Комфорт,2026-05-30,12,0,0,0.0,
lyuks_hotel_4,Отель Люкс,2026-05-30,15,12,24,80.0,2500.00
krestovaya_pad_hotel,Гостиница Крестовая падь,2026-05-30,27,0,0,0.0,
aura_living_quarters,Меблированные комнаты Аура,2026-05-30,0,0,0,0.0,
tsentr_otdykha_dashi,Центр отдыха Да-ши,2026-05-30,20,10,24,50.0,10920.00
magas,Отель на Перроне,2026-05-30,25,26,54,100.0,1500.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,2026-05-30,16,0,0,0.0,
armat_hotel,Отель Армат,2026-05-30,40,45,91,100.0,5200.00
hotel_anastasiya_2,Отель ГК Анастасия,2026-05-30,26,32,59,100.0,11000.00
olkhonstory_guest_house,Ольхон стори,2026-05-30,6,12,18,100.0,6500.00
green_hotel_,Грин Отель,2026-05-30,22,20,38,90.91,3543.75
gostinitsa_akademicheskaya,Отель Гостиница Академическая,2026-05-30,48,24,32,50.0,4200.00
inn_oasis_2,База отдыха Оазис,2026-05-30,13,10,22,76.92,6000.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-05-30,25,35,75,100.0,3400.00
azatai_park_hotel,"Парк-отель ""Азатай""",2026-05-30,0,29,61,100.0,14342.00
miniotel_serdtse_baykala,Сердце Байкала,2026-05-30,0,5,8,100.0,12500.00
parus_18,Курортный отель Парус,2026-05-30,17,0,0,0.0,
hotel_complex_baikalov_ostrog,Гостиница Байкалов Острог,2026-05-30,0,45,55,100.0,9400.00
hotel_yubileinaya__2,Гостиница Юбилейная,2026-05-30,23,17,31,73.91,2443.00
luna_hotel_9,Отель Луна,2026-05-30,22,6,10,27.27,3000.00
beliy_sobol_parkhotel,Парк-отель Белый Соболь,2026-05-30,32,17,41,53.12,4500.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,2026-05-30,22,11,22,50.0,3800.00
hotel_barguzin,Меблированные комнаты Баргузин,2026-05-30,0,8,26,100.0,8000.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-05-30,14,11,22,78.57,6700.00
baykkalina_guest_house,БайкКалина,2026-05-30,0,3,5,100.0,8000.00
burduguz_hotel_2,Парк-Отель Бурдугуз,2026-05-30,69,0,0,0.0,
mini_hotel_vizit,Гостиница Визит,2026-05-30,8,7,15,87.5,2700.00
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,2026-05-30,0,1,2,100.0,3600.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,2026-05-30,0,1,1,100.0,24500.00
vostochnaia,Гостиница Восточная,2026-05-30,26,0,0,0.0,
solnechny_guest_house_7,Cолнечный,2026-05-30,0,0,0,0.0,
legendy_baykala,Гостиница Легенды Байкала,2026-05-30,18,4,8,22.22,1150.00
profsoyuznaya_hotel_4,Отель Профсоюзная,2026-05-30,0,68,68,100.0,3230.00
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,2026-05-30,10,0,0,0.0,
7_dorog,Гостиница 7 дорог,2026-05-30,19,7,16,36.84,6000.00
hotel_kurshavel_,Отель Куршавель,2026-05-30,15,15,31,100.0,3500.00
bely_bereg,Отель Белый берег,2026-05-30,5,3,11,60.0,6300.00
alpari,Гостиница Альпари,2026-05-30,10,8,16,80.0,2400.00
saturn_8,Сатурн,2026-05-30,23,5,9,21.74,3000.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,2026-05-30,7,6,14,85.71,1717.00
dream_of_baikal_hotel,Отель Dream of Baikal,2026-05-30,19,0,0,0.0,
marx_hotel,Отель Маркс,2026-05-30,26,0,0,0.0,
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,2026-05-30,15,16,46,100.0,3200.00
v_samom_tsentre_irkutska_minihotel,Отель В Сердце Иркутска,2026-05-30,6,7,16,100.0,4920.00
svetly_aparthotel,Отель Светлый,2026-05-30,6,6,12,100.0,4500.00
guest_house_vremena_goda,Времена Года,2026-05-30,24,0,0,0.0,
hotel_aziyayevropa,Отель Азия-Европа,2026-05-30,19,11,22,57.89,4097.00
tikhaya_gavan_4,"Отель ""Тихая Гавань""",2026-05-30,12,4,11,33.33,4100.00
vitim,Витим,2026-05-30,0,3,6,100.0,3000.00
hotel_angara,Отель Ангара-Приоритет,2026-05-30,31,4,10,12.9,5500.00
guesthouse_dudeevukh,Меблированные комнаты Дудеевых,2026-05-30,0,0,0,0.0,
brusinka,Меблированные комнаты Брусника,2026-05-30,3,2,4,66.67,1950.00
hotel_gostinitsa_avtovokzal,Отель Автовокзал,2026-05-30,22,12,12,54.55,2600.00
vesta_hotel_3,Отель Веста,2026-05-30,27,18,37,66.67,3000.00
momant_house_recreation_camp,Momant house,2026-05-30,0,0,0,0.0,
dauria_hotel_2,Отель Даурия,2026-05-30,4,1,1,25.0,14000.00
planeta_9,Планета,2026-05-30,33,11,22,33.33,3000.00
hotel_u_ruchyya,Отель У ручья,2026-05-30,9,0,0,0.0,
praskovya_guest_house,Отель Прасковья,2026-05-30,12,8,9,66.67,1800.00
oktyabrskaya_minihotel,Октябрьская,2026-05-30,0,5,9,100.0,2000.00
hotel_gostinitsa_dinamo,Отель Динамо,2026-05-30,39,20,37,51.28,1140.00
hotel_olimpiada,Олимпиада,2026-05-30,29,16,19,55.17,800.00
mihail_strogov,Отель Михаил Строгов,2026-05-30,20,11,16,55.0,3909.00
gostevoi_dom_margobai,Отель Маргобай,2026-05-30,14,30,51,100.0,1946.00
katantsa_hotel,Отель Катанца,2026-05-30,19,0,0,0.0,
shelest,Shelest,2026-05-30,0,6,12,100.0,4960.00
gloria_20,Отель Глория,2026-05-30,14,2,2,14.29,6586.00
wind_lake_guest_house,Wind Lake,2026-05-30,0,14,20,100.0,11760.00
meridian_7,Отель Меридиан,2026-05-30,33,10,20,30.3,5000.00
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,2026-05-30,10,9,18,90.0,8500.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,2026-05-30,79,32,64,40.51,46000.00
v_derevne_guest_house,Уютный дом,2026-05-30,0,0,0,0.0,
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,2026-05-30,0,0,0,0.0,
irkutsk_city_lodge,Отель Иркутск Сити Лодж,2026-05-30,4,0,0,0.0,
baykal_shale_guest_house,Байкал Шале,2026-05-30,11,14,31,100.0,4050.00
tri_kita_2,Отель Три Кита,2026-05-30,10,5,12,50.0,3000.00
gostevoy_dom_holiday_park_on_olkhon,Holiday park on Olkhon,2026-05-30,0,6,12,100.0,3990.00
rumyantseva_6_apartments,Апартаменты Baikal Story Румянцева 6,2026-05-30,0,0,0,0.0,
gostevoy_dom_chilla_villa_baikal,Гостевой дом Chilla_villa_baikal,2026-05-30,0,0,0,0.0,
lada_8,Отель Гостиница ЛАДА,2026-05-30,22,0,0,0.0,
hotel_shishki,Меблированные комнаты Шишки,2026-05-30,0,0,0,0.0,
less_guest_house,Меблированные комнаты Лесс,2026-05-30,0,5,10,100.0,9950.00
geser_recreation_center,База отдыха ГЭСЭР,2026-05-30,15,0,0,0.0,
olkhon_inn,Ольхон Инн,2026-05-30,0,16,32,100.0,6000.00
u_lukomorya_4,У Лукоморья,2026-05-30,0,0,0,0.0,
amurskiy,Отель Амурский,2026-05-30,17,13,26,76.47,14000.00
gostinitsa_solntse,Гостиница Солнце,2026-05-30,58,15,24,25.86,8800.00
riderside,Гостиница Riverside,2026-05-30,8,2,4,25.0,3000.00
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,2026-05-30,22,20,39,90.91,17226.00
recreation_centre_baikal_rainbow,База отдыха Байкальская Радуга,2026-05-30,31,6,11,19.35,5864.00
royal_hotel_33,Отель Рояль,2026-05-30,27,0,0,0.0,
arena_g_irkutsk,Отель Арена Иркутск,2026-05-30,15,17,28,100.0,3128.00
eko_baikalwood_hotel,Отель БайкалВуд,2026-05-30,44,0,0,0.0,
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,2026-05-30,40,35,70,87.5,12650.00
rodnye_berega_holiday_park_,База Отдыха Родные Берега,2026-05-30,26,0,0,0.0,
baza_otdykha_village_hvoy,Вилладж Хвоя,2026-05-30,0,10,20,100.0,7080.00
hotel_khotej,Отель Хотэй,2026-05-30,25,0,0,0.0,
u_istoka_hotel,Гостиница У Истока,2026-05-30,24,0,0,0.0,
arena_on_sverdlov,"Меблированные комнаты общежитие ""Арена на Свердлова""",2026-05-30,0,14,20,100.0,3200.00
recreation_complex_altan,Парк-Отель Алтан,2026-05-30,25,3,3,12.0,29452.00
metelitsa_6,Отель Метелица,2026-05-30,5,4,8,80.0,2458.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,2026-05-30,10,2,4,20.0,5557.00
pribaikalskaya_hotel,Гостиница Прибайкальская,2026-05-30,87,8,18,9.2,3400.00
hotel_kosmos_5,Отель Космос,2026-05-30,16,8,17,50.0,3675.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,2026-05-30,11,0,0,0.0,
yupiter,Юпитер,2026-05-30,23,3,6,13.04,3000.00
olkhon_house_guest_family_house,Olkhon Family House,2026-05-30,0,0,0,0.0,
trakstop_38_2,Тракстоп 38,2026-05-30,11,1,1,9.09,9988.00
khoromy_recreation_camp,Хоромы,2026-05-30,0,29,49,100.0,4500.00
zvezda_kochevnika,Отель Звезда Кочевника,2026-05-30,0,82,180,100.0,7945.00
mir_baykala_hotel,Отель Мир Байкала,2026-05-30,29,17,34,58.62,12293.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,2026-05-30,0,0,0,0.0,
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",2026-05-30,0,1,1,100.0,22420.00
glemping_hygge_barn,Hygge Barn,2026-05-30,0,1,1,100.0,13500.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,2026-05-30,0,0,0,0.0,
