ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-05-24,206,5,10,2.43,9500.00
angara_hotel,Ангара Отель,2026-05-24,300,16,27,5.33,4250.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-05-24,28,12,23,42.86,6600.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-05-24,46,20,40,43.48,13500.00
vera_baikal,Отель Вера Байкал,2026-05-24,38,55,110,100.0,6000.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-05-24,140,17,34,12.14,5143.00
tajga_hotel,Отель Тайга,2026-05-24,44,3,7,6.82,7700.00
best_eastern_hotel_zvezda,Отель Звезда,2026-05-24,65,3,6,4.62,18785.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-05-24,67,1,1,1.49,5700.00
empire_hotel_3,Гостиница Империя,2026-05-24,49,9,16,18.37,4500.00
international_hotel_sayen,SAYEN,2026-05-24,25,6,12,24.0,18400.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-05-24,0,1,2,100.0,1780.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-05-24,15,10,18,66.67,3219.00
yakovlev_hotel,Отель Яковлевъ,2026-05-24,25,11,25,44.0,3010.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-05-24,7,3,7,42.86,3608.00
otel_irkut,Отель Иркут,2026-05-24,30,13,26,43.33,3500.00
malinovka_3,Малиновка,2026-05-24,0,9,23,100.0,2571.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-05-24,100,36,74,36.0,7000.00
podlemorie_hotel,Отель Подлеморье,2026-05-24,14,7,15,50.0,4000.00
grand_baikal,Отель Гранд Байкал,2026-05-24,64,12,23,18.75,2769.00
otel_tsentral,Отель Централь,2026-05-24,48,20,40,41.67,7200.00
lyuks_hotel_4,Отель Люкс,2026-05-24,15,5,11,33.33,2473.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-05-24,6,6,13,100.0,2200.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-05-24,18,16,38,88.89,6000.00
gostevoy_dom_sunrise,Sunrise,2026-05-24,0,5,12,100.0,8410.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,2026-05-24,65,43,83,66.15,8000.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-05-24,56,53,98,94.64,3244.00
