ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-06-08,206,54,108,26.21,6000.00
tajga_hotel,Отель Тайга,2026-06-08,44,10,19,22.73,4900.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-06-08,7,3,6,42.86,4273.00
evropa_hotel,Отель Европа,2026-06-08,58,19,32,32.76,6500.00
angara_hotel,Ангара Отель,2026-06-08,300,5,10,1.67,5250.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-06-08,140,39,78,27.86,5341.00
vera_baikal,Отель Вера Байкал,2026-06-08,38,36,72,94.74,7400.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-06-08,28,19,38,67.86,7000.00
malinovka_3,Малиновка,2026-06-08,0,3,9,100.0,3165.00
otel_irkut,Отель Иркут,2026-06-08,30,9,17,30.0,3350.00
otel_tsentral,Отель Централь,2026-06-08,48,18,35,37.5,7200.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-06-08,100,70,137,70.0,7300.00
bajkal_hotel,Отель Байкал,2026-06-08,72,42,84,58.33,11500.00
mayak_hotel_listvyanka,Отель Маяк,2026-06-08,54,40,75,74.07,6400.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-06-08,46,39,78,84.78,18000.00
yakovlev_hotel,Отель Яковлевъ,2026-06-08,25,8,16,32.0,3197.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-06-08,56,60,105,100.0,4550.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-06-08,40,18,36,45.0,22443.75
baza_otdykha_gostiny_dvor_vdokhnovenie,Отель Гостиный Двор Вдохновение,2026-06-08,34,27,46,79.41,3500.00
hotel_nataly_2,Отель Натали,2026-06-08,12,6,10,50.0,3800.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-06-08,128,21,42,16.41,6250.00
empire_hotel_3,Гостиница Империя,2026-06-08,49,10,17,20.41,4700.00
victory_hotel_4,Гостиница Виктория,2026-06-08,30,10,20,33.33,4800.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-06-08,15,8,16,53.33,4995.00
baikal_forest_hotel,Отель Форест,2026-06-08,156,29,58,18.59,5675.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-06-08,18,9,23,50.0,6960.00
inn_business_hall,Отель Business Hall,2026-06-08,18,11,22,61.11,3800.00
montana_hostel,Меблированные комнаты Montana,2026-06-08,9,12,13,100.0,800.00
grand_baikal,Отель Гранд Байкал,2026-06-08,64,13,24,20.31,4253.00
legend_of_baikal,Отель Легенда Байкала,2026-06-08,35,20,35,57.14,9375.00
gostevoy_dom_sunrise,Sunrise,2026-06-08,0,3,7,100.0,7421.00
atlas_hotel_3,Гостиница Атлас,2026-06-08,29,5,11,17.24,4526.10
flagman_hotel,Отель Флагман,2026-06-08,10,6,13,60.0,5000.00
podlemorie_hotel,Отель Подлеморье,2026-06-08,14,7,15,50.0,5500.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-06-08,0,13,19,100.0,3463.00
baikal_view_hotel,Baikal View Hotel,2026-06-08,99,44,92,44.44,19207.00
apartments_viking_khaus,Викинг Хаус,2026-06-08,0,1,4,100.0,14842.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-06-08,119,89,149,74.79,4935.00
baykal_shale_guest_house,Байкал Шале,2026-06-08,11,13,30,100.0,4452.00
aristokrat_hotel,Отель Аристократ,2026-06-08,12,7,13,58.33,4200.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-06-08,15,18,36,100.0,6132.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-06-08,6,6,12,100.0,2200.00
the_sky_of_lake_baikal,Небо Байкала,2026-06-08,0,12,27,100.0,3463.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-06-08,67,2,2,2.99,4100.00
olkhon_inn,Olkhon Inn,2026-06-08,0,37,74,100.0,5700.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,2026-06-08,0,1,3,100.0,15040.00
guest_house_baykaliya,Байкалия,2026-06-08,0,4,8,100.0,7421.00
best_eastern_hotel_zvezda,Отель Звезда,2026-06-08,65,59,118,90.77,7514.00
minihotel_albatros,Гостиница Альбатрос,2026-06-08,12,7,16,58.33,2700.00
international_hotel_sayen,SAYEN,2026-06-08,25,7,16,28.0,18700.00
hotel_complex_baikalov_ostrog,Гостиница Байкалов Острог,2026-06-08,0,69,79,100.0,9400.00
hotel_pushkin_2,Отель ПушкинЪ,2026-06-08,23,23,46,100.0,7374.00
alaniya,Алания,2026-06-08,0,12,33,100.0,4000.00
lyuks_hotel_4,Отель Люкс,2026-06-08,15,7,14,46.67,2500.00
lotos_hotel,Отель Лотос,2026-06-08,23,11,24,47.83,2500.00
city_park_hotel_13,Меблированные комнаты City Park,2026-06-08,0,9,9,100.0,2090.00
larus,Отель Ларус,2026-06-08,14,0,0,0.0,
flagman_hotel_4,Отель Флагман,2026-06-08,13,8,12,61.54,6000.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,2026-06-08,65,1,2,1.54,3800.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-06-08,0,3,7,100.0,2348.00
dauria_hotel_2,Отель Даурия,2026-06-08,4,0,0,0.0,
uda_2,Отель УДА,2026-06-08,45,42,61,93.33,1700.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,2026-06-08,40,31,62,77.5,13570.00
alpari,Гостиница Альпари,2026-06-08,10,1,2,10.0,4000.00
taiga_2,Отель Taiga,2026-06-08,101,25,49,24.75,6151.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-06-08,59,3,6,5.08,6900.00
hotel_nikola_2,Отель Никола,2026-06-08,27,25,50,92.59,4600.00
hotel_harats_inn,Отель Harat's inn,2026-06-08,12,8,14,66.67,5000.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,2026-06-08,65,0,0,0.0,
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,2026-06-08,8,4,7,50.0,4640.00
brusinka,Меблированные комнаты Брусника,2026-06-08,3,2,4,66.67,1950.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,2026-06-08,16,0,0,0.0,
burduguz_hotel_2,Парк-Отель Бурдугуз,2026-06-08,69,0,0,0.0,
aura_living_quarters,Меблированные комнаты Аура,2026-06-08,0,0,0,0.0,
modul,Гостиница Комфорт,2026-06-08,12,0,0,0.0,
hotel_anastasiya_2,Отель ГК Анастасия,2026-06-08,26,28,52,100.0,9100.00
tsentr_otdykha_dashi,Центр отдыха Да-ши,2026-06-08,20,9,22,45.0,9560.00
hotel_aziyayevropa,Отель Азия-Европа,2026-06-08,19,13,26,68.42,3986.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-06-08,25,35,75,100.0,3400.00
