ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-05-21,206,79,158,38.35,5100.00
angara_hotel,Ангара Отель,2026-05-21,300,32,49,10.67,4250.00
evropa_hotel,Отель Европа,2026-05-21,58,43,78,74.14,5200.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-05-21,46,31,62,67.39,13500.00
tajga_hotel,Отель Тайга,2026-05-21,44,26,64,59.09,3120.00
victory_hotel_4,Гостиница Виктория,2026-05-21,30,12,24,40.0,4300.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-05-21,28,16,31,57.14,6300.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-05-21,40,28,56,70.0,20448.75
vera_baikal,Отель Вера Байкал,2026-05-21,38,41,82,100.0,6000.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-05-21,100,69,139,69.0,6500.00
yakovlev_hotel,Отель Яковлевъ,2026-05-21,25,8,18,32.0,3197.00
empire_hotel_3,Гостиница Империя,2026-05-21,49,9,16,18.37,4700.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-05-21,140,33,66,23.57,5143.00
international_hotel_sayen,SAYEN,2026-05-21,25,15,32,60.0,18000.00
mayak_hotel_listvyanka,Отель Маяк,2026-05-21,54,61,116,100.0,5250.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-05-21,128,57,113,44.53,5050.00
best_eastern_hotel_zvezda,Отель Звезда,2026-05-21,65,65,130,100.0,6130.00
divobaykala_flat_1,Диво Байкала 1,2026-05-21,0,1,2,100.0,2085.50
baza_otdykha_gostiny_dvor_vdokhnovenie,Отель Гостиный Двор Вдохновение,2026-05-21,34,34,62,100.0,3500.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-05-21,56,54,98,96.43,3244.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-05-21,15,14,24,93.33,4440.00
krestovaya_pad_hotel,Гостиница Крестовая падь,2026-05-21,27,7,15,25.93,9500.00
atlas_hotel_3,Гостиница Атлас,2026-05-21,29,9,19,31.03,3563.10
otel_irkut,Отель Иркут,2026-05-21,30,18,35,60.0,2800.00
malinovka_3,Малиновка,2026-05-21,0,4,11,100.0,3560.00
aristokrat_hotel,Отель Аристократ,2026-05-21,12,5,9,41.67,3900.00
baikal_view_hotel,Baikal View Hotel,2026-05-21,99,38,80,38.38,14286.00
magnetit,Отель Магнетит,2026-05-21,55,18,22,32.73,3100.00
taiga_2,Отель Taiga,2026-05-21,101,68,113,67.33,5612.00
minihotel_albatros,Гостиница Альбатрос,2026-05-21,12,7,18,58.33,2700.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-05-21,6,6,13,100.0,2200.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-05-21,7,5,11,71.43,3608.00
hotel_nataly_2,Отель Натали,2026-05-21,12,6,10,50.0,3800.00
inn_business_hall,Отель Business Hall,2026-05-21,18,15,30,83.33,4420.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,2026-05-21,15,16,48,100.0,3166.00
grand_baikal,Отель Гранд Байкал,2026-05-21,64,13,24,20.31,2769.00
apartments_viking_khaus,Викинг Хаус,2026-05-21,0,2,4,100.0,6000.00
hotel_harats_inn,Отель Harat's inn,2026-05-21,12,12,12,100.0,3958.00
city_park_hotel_13,Меблированные комнаты City Park,2026-05-21,0,4,4,100.0,1786.00
minihotel_panda,Отель ДиаДэй,2026-05-21,9,4,10,44.44,2880.00
miniotel_medveditsa,Меблированные комнаты Медведица,2026-05-21,0,9,17,100.0,4660.00
praskovya_guest_house,Отель Прасковья,2026-05-21,12,7,8,58.33,1781.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-05-21,0,6,14,100.0,3151.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-05-21,0,18,25,100.0,1979.00
montana_hostel,Меблированные комнаты Montana,2026-05-21,9,16,18,100.0,800.00
guest_house_baykaliya,Байкалия,2026-05-21,0,6,18,100.0,7421.00
lotos_hotel,Отель Лотос,2026-05-21,23,17,35,73.91,1150.00
alaniya,Алания,2026-05-21,0,12,33,100.0,3958.00
larus,Отель Ларус,2026-05-21,14,4,7,28.57,4452.00
olkhonstory_guest_house,Ольхон стори,2026-05-21,6,12,18,100.0,7447.00
shelest,Shelest,2026-05-21,0,7,14,100.0,4960.00
flagman_hotel,Отель Флагман,2026-05-21,10,6,13,60.0,7000.00
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,2026-05-21,0,2,4,100.0,3600.00
mihail_strogov,Отель Михаил Строгов,2026-05-21,20,10,16,50.0,3909.00
meridian_7,Отель Меридиан,2026-05-21,33,0,0,0.0,
olkhon_inn,Ольхон Инн,2026-05-21,0,16,32,100.0,6000.00
gostinitsa_akademicheskaya,Отель Гостиница Академическая,2026-05-21,48,26,34,54.17,2700.00
tsentr_otdykha_dashi,Центр отдыха Да-ши,2026-05-21,20,3,8,15.0,19200.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-05-21,59,6,12,10.17,6300.00
magas,Отель на Перроне,2026-05-21,25,23,50,92.0,1500.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,2026-05-21,22,10,20,45.45,3800.00
flagman_hotel_4,Отель Флагман,2026-05-21,13,9,16,69.23,6000.00
hotel_pushkin_2,Отель ПушкинЪ,2026-05-21,23,12,24,52.17,7400.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-05-21,119,33,50,27.73,5050.00
uda_2,Отель УДА,2026-05-21,45,39,58,86.67,1700.00
hotel_yubileinaya__2,Гостиница Юбилейная,2026-05-21,23,17,31,73.91,2443.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-05-21,25,35,75,100.0,3400.00
lyuks_hotel_4,Отель Люкс,2026-05-21,15,11,23,73.33,2500.00
bely_bereg,Отель Белый берег,2026-05-21,5,4,10,80.0,8550.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,2026-05-21,65,6,12,9.23,3800.00
dauria_hotel_2,Отель Даурия,2026-05-21,4,1,1,25.0,14000.00
hotel_barguzin,Меблированные комнаты Баргузин,2026-05-21,0,8,26,100.0,8000.00
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,2026-05-21,8,4,7,50.0,4700.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,2026-05-21,0,0,0,0.0,
hotel_soyuz_2,Жилое помещение Союз,2026-05-21,84,69,138,82.14,5600.00
baykkalina_guest_house,БайкКалина,2026-05-21,0,3,5,100.0,8000.00
burduguz_hotel_2,Парк-Отель Бурдугуз,2026-05-21,69,0,0,0.0,
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,2026-05-21,0,1,1,100.0,4500.00
the_sky_of_lake_baikal,Небо Байкала,2026-05-21,0,12,25,100.0,3000.00
matreshka_hotel,Отель Матрешка,2026-05-21,35,47,85,100.0,3528.00
mini_hotel_vizit,Гостиница Визит,2026-05-21,8,5,11,62.5,2700.00
vostochnaia,Гостиница Восточная,2026-05-21,26,0,0,0.0,
legendy_baykala,Гостиница Легенды Байкала,2026-05-21,18,3,7,16.67,1150.00
azatai_park_hotel,"Парк-отель ""Азатай""",2026-05-21,0,10,27,100.0,14343.00
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,2026-05-21,10,0,0,0.0,
armat_hotel,Отель Армат,2026-05-21,40,61,123,100.0,5200.00
hotel_olimpiada,Олимпиада,2026-05-21,29,17,22,58.62,800.00
guesthouse_dudeevukh,Меблированные комнаты Дудеевых,2026-05-21,0,0,0,0.0,
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-05-21,14,8,16,57.14,6970.00
royal_hotel_33,Отель Рояль,2026-05-21,27,0,0,0.0,
saturn_8,Сатурн,2026-05-21,23,4,7,17.39,3000.00
marx_hotel,Отель Маркс,2026-05-21,26,0,0,0.0,
v_samom_tsentre_irkutska_minihotel,Отель В Сердце Иркутска,2026-05-21,6,7,16,100.0,4920.00
svetly_aparthotel,Отель Светлый,2026-05-21,6,5,10,83.33,4500.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,2026-05-21,7,6,14,85.71,1717.00
7_dorog,Гостиница 7 дорог,2026-05-21,19,14,28,73.68,5000.00
brusinka,Меблированные комнаты Брусника,2026-05-21,3,2,4,66.67,1200.00
hotel_kurshavel_,Отель Куршавель,2026-05-21,15,14,29,93.33,3500.00
tikhaya_gavan_4,"Отель ""Тихая Гавань""",2026-05-21,12,5,13,41.67,4100.00
momant_house_recreation_camp,Momant house,2026-05-21,0,0,0,0.0,
profsoyuznaya_hotel_4,Отель Профсоюзная,2026-05-21,0,68,68,100.0,3230.00
luna_hotel_9,Отель Луна,2026-05-21,22,1,2,4.55,3000.00
hotel_u_ruchyya,Отель У ручья,2026-05-21,9,0,0,0.0,
solnechny_guest_house_7,Cолнечный,2026-05-21,0,0,0,0.0,
planeta_9,Планета,2026-05-21,33,8,16,24.24,3000.00
tri_kita_2,Отель Три Кита,2026-05-21,10,1,4,10.0,5300.00
hotel_angara,Отель Ангара-Приоритет,2026-05-21,31,7,14,22.58,4500.00
hotel_gostinitsa_dinamo,Отель Динамо,2026-05-21,39,18,36,46.15,2279.50
