ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-06-12,206,67,134,32.52,5500.00
tajga_hotel,Отель Тайга,2026-06-12,44,21,41,47.73,3430.00
angara_hotel,Ангара Отель,2026-06-12,300,1,2,0.33,7850.00
evropa_hotel,Отель Европа,2026-06-12,58,45,75,77.59,4400.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-06-12,100,51,101,51.0,6500.00
hotel_pushkin_2,Отель ПушкинЪ,2026-06-12,23,8,16,34.78,7117.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-06-12,28,45,89,100.0,6500.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-06-12,40,29,58,72.5,22443.75
7_dorog,Гостиница 7 дорог,2026-06-12,19,13,27,68.42,5600.00
victory_hotel_4,Гостиница Виктория,2026-06-12,30,22,44,73.33,4000.00
vera_baikal,Отель Вера Байкал,2026-06-12,38,24,48,63.16,7400.00
yakovlev_hotel,Отель Яковлевъ,2026-06-12,25,2,6,8.0,4942.00
otel_tsentral,Отель Централь,2026-06-12,48,44,88,91.67,7500.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-06-12,46,34,68,73.91,18000.00
empire_hotel_3,Гостиница Империя,2026-06-12,49,10,17,20.41,4500.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-06-12,128,50,99,39.06,5750.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-06-12,15,11,18,73.33,3885.00
otel_irkut,Отель Иркут,2026-06-12,30,14,25,46.67,3000.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-06-12,140,48,88,34.29,4747.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-06-12,59,8,16,13.56,6600.00
hotel_complex_baikalov_ostrog,Гостиница Байкалов Острог,2026-06-12,0,68,78,100.0,10389.00
baikal_view_hotel,Baikal View Hotel,2026-06-12,99,170,344,100.0,11331.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,2026-06-12,65,32,63,49.23,10000.00
taiga_2,Отель Taiga,2026-06-12,101,77,120,76.24,5531.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-06-12,7,3,6,42.86,3513.00
international_hotel_sayen,SAYEN,2026-06-12,25,12,26,48.0,18000.00
baza_otdykha_gostiny_dvor_vdokhnovenie,Отель Гостиный Двор Вдохновение,2026-06-12,34,10,21,29.41,5000.00
hotel_nikola_2,Отель Никола,2026-06-12,27,13,26,48.15,6940.00
baikal_forest_hotel,Отель Форест,2026-06-12,156,40,80,25.64,5675.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-06-12,67,9,9,13.43,3500.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-06-12,119,62,89,52.1,4935.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,2026-06-12,40,17,34,42.5,13422.00
aristokrat_hotel,Отель Аристократ,2026-06-12,12,7,13,58.33,4200.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-06-12,56,69,122,100.0,4550.00
inn_business_hall,Отель Business Hall,2026-06-12,18,7,13,38.89,3790.00
mayak_hotel_listvyanka,Отель Маяк,2026-06-12,54,40,76,74.07,7000.00
best_eastern_hotel_zvezda,Отель Звезда,2026-06-12,65,60,120,92.31,7514.00
atlas_hotel_3,Гостиница Атлас,2026-06-12,29,10,22,34.48,3563.10
