ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-05-14,206,122,244,59.22,5100.00
meridian_7,Отель Меридиан,2026-05-14,33,17,25,51.52,4200.00
victory_hotel_4,Гостиница Виктория,2026-05-14,30,10,20,33.33,3800.00
tajga_hotel,Отель Тайга,2026-05-14,44,37,86,84.09,2990.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-05-14,46,26,52,56.52,13500.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-05-14,100,55,107,55.0,6500.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-05-14,15,14,24,93.33,3108.00
grand_baikal,Отель Гранд Байкал,2026-05-14,64,13,24,20.31,2769.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-05-14,56,52,100,92.86,3244.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-05-14,67,3,3,4.48,3500.00
empire_hotel_3,Гостиница Империя,2026-05-14,49,9,15,18.37,4700.00
otel_irkut,Отель Иркут,2026-05-14,30,23,41,76.67,2800.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-05-14,28,12,23,42.86,5500.00
bajkal_hotel,Отель Байкал,2026-05-14,72,49,96,68.06,9000.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-05-14,6,4,8,66.67,2200.00
angara_hotel,Ангара Отель,2026-05-14,300,45,63,15.0,4250.00
evropa_hotel,Отель Европа,2026-05-14,58,41,69,70.69,3100.00
atlas_hotel_3,Гостиница Атлас,2026-05-14,29,10,21,34.48,3563.10
archi_apt_apartments,Отель Baikal Archi Apt,2026-05-14,7,5,11,71.43,3608.00
baza_otdykha_gostiny_dvor_vdokhnovenie,Отель Гостиный Двор Вдохновение,2026-05-14,34,38,74,100.0,3500.00
magnetit,Отель Магнетит,2026-05-14,55,5,7,9.09,4300.00
hotel_nataly_2,Отель Натали,2026-05-14,12,6,10,50.0,3800.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-05-14,0,6,14,100.0,2322.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-05-14,0,17,24,100.0,1979.00
minihotel_albatros,Гостиница Альбатрос,2026-05-14,12,11,28,91.67,2700.00
podlemorie_hotel,Отель Подлеморье,2026-05-14,14,13,28,92.86,4500.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-05-14,40,35,70,87.5,20448.75
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,2026-05-14,15,16,48,100.0,3166.00
guest_house_baykaliya,Байкалия,2026-05-14,0,6,18,100.0,7421.00
baikal_view_hotel,Baikal View Hotel,2026-05-14,99,102,208,100.0,9493.00
flagman_hotel_4,Отель Флагман,2026-05-14,13,7,13,53.85,6000.00
lotos_hotel,Отель Лотос,2026-05-14,23,11,22,47.83,2300.00
lenatour,Отель  Ленатур,2026-05-14,8,8,20,100.0,3096.00
krestovaya_pad_hotel,Гостиница Крестовая падь,2026-05-14,27,6,13,22.22,9500.00
montana_hostel,Меблированные комнаты Montana,2026-05-14,9,13,13,100.0,800.00
gostinitsa_solntse,Гостиница Солнце,2026-05-14,58,16,24,27.59,7418.00
hotel_harats_inn,Отель Harat's inn,2026-05-14,12,12,12,100.0,3958.00
aura_living_quarters,Меблированные комнаты Аура,2026-05-14,0,6,6,100.0,5838.00
yakovlev_hotel,Отель Яковлевъ,2026-05-14,25,16,35,64.0,2699.00
kalina_house_olkhon_baikal_guest_house,Конкордия,2026-05-14,8,8,12,100.0,8347.00
malinovka_3,Малиновка,2026-05-14,0,5,12,100.0,2967.00
city_park_hotel_13,Меблированные комнаты City Park,2026-05-14,0,10,10,100.0,1800.00
flagman_hotel,Отель Флагман,2026-05-14,10,6,13,60.0,7000.00
alaniya,Алания,2026-05-14,0,12,33,100.0,3958.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-05-14,140,26,52,18.57,5143.00
best_eastern_hotel_zvezda,Отель Звезда,2026-05-14,65,54,108,83.08,5932.00
vera_baikal,Отель Вера Байкал,2026-05-14,38,55,110,100.0,6000.00
