hotel_id,master_id,rate_hash,rg_hash,multi_bed_data,room_name,room_type,allotment,bedding_type,main_bed_count,extra_bed_count,has_breakfast,meal_type,amenities,price_rub,payment_types,free_cancellation_before,cancellation_penalty_percent,no_show_penalty
grand_baikal,8481257,h-a31a4e87-0363-57fa-9ac1-2d638d984385,3202001000U,,Одноместный номер Standard с красивым видом из окна,Одноместный номер Standard с красивым видом из окна,1,,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7169.00,"now/sbp, now/credit_card",,100.00,7200.00
irkutsk_city_center,13384478,h-d4db10ef-94d0-5a7d-b83b-dbd9706c99b7,3602402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Deluxe (2 отдельные кровати),Двухместный номер Deluxe,2,2 отдельные кровати,1,0,Нет,nomeal,has_bathroom,7900.00,"now/credit_card, now/sbp",,100.00,7900.00
irkutsk_city_center,13384478,h-4bc26858-e9a3-5785-b7d3-e5feb6595f09,3602302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Deluxe (двуспальная кровать) (кровать king size),Двухместный номер Deluxe,1,двуспальная кровать,1,0,Нет,nomeal,has_bathroom,7900.00,"now/credit_card, now/sbp",,100.00,7900.00
irkutsk_city_center,13384478,h-393a3fcf-df56-5511-b0ff-a8661a8e28f4,3602302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Deluxe (двуспальная кровать) (кровать king size),Двухместный номер Deluxe,1,двуспальная кровать,1,0,Нет,nomeal,has_bathroom,7900.00,hotel/,,100.00,7900.00
irkutsk_city_center,13384478,h-3cc42e49-3709-5774-8c61-bf09e7eb8f88,3602402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Deluxe (2 отдельные кровати),Двухместный номер Deluxe,2,2 отдельные кровати,1,0,Нет,nomeal,has_bathroom,7900.00,hotel/,,100.00,7900.00
irkutsk_city_center,13384478,h-7ae58fed-6869-57d6-a226-8e4613bceffe,3602412,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business Deluxe (2 отдельные кровати),Двухместный номер Business Deluxe,20,2 отдельные кровати,1,0,Нет,nomeal,has_bathroom,8100.00,"now/credit_card, now/sbp",,100.00,8100.00
irkutsk_city_center,13384478,h-9c7bbc34-0841-5106-9320-5f97da7ebcd0,3602412,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business Deluxe (2 отдельные кровати),Двухместный номер Business Deluxe,20,2 отдельные кровати,1,0,Нет,nomeal,has_bathroom,8100.00,hotel/,,100.00,8100.00
irkutsk_city_center,13384478,h-00c96fbb-9035-52c8-bd8b-f1d3789d17af,3602402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Deluxe (2 отдельные кровати),Двухместный номер Deluxe,2,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",8900.00,"now/credit_card, now/sbp",,100.00,8900.00
irkutsk_city_center,13384478,h-a8785f5d-a39e-51ca-8e90-a68043dff7b2,3602302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Deluxe (двуспальная кровать) (кровать king size),Двухместный номер Deluxe,1,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",8900.00,"now/credit_card, now/sbp",,100.00,8900.00
irkutsk_city_center,13384478,h-6bc5ea04-50ad-53ad-b845-916cecea3cdf,3602402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Deluxe (2 отдельные кровати),Двухместный номер Deluxe,2,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",8900.00,hotel/,,100.00,8900.00
irkutsk_city_center,13384478,h-0f367924-471b-56a8-a7ae-939eb26ea16e,3602302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Deluxe (двуспальная кровать) (кровать king size),Двухместный номер Deluxe,1,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",8900.00,hotel/,,100.00,8900.00
irkutsk_city_center,13384478,h-330f497a-14ad-5d63-85d9-88153ed44af8,3602412,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business Deluxe (2 отдельные кровати),Двухместный номер Business Deluxe,20,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",9100.00,"now/credit_card, now/sbp",,100.00,9100.00
irkutsk_city_center,13384478,h-17858325-8c40-5e81-ab44-c910ff305e61,3602412,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business Deluxe (2 отдельные кровати),Двухместный номер Business Deluxe,20,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",9100.00,hotel/,,100.00,9100.00
yakovlev_hotel,8742012,h-90117661-a726-5b89-9c55-430798ae4a29,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,7,2 отдельные кровати,1,0,Нет,nomeal,has_bathroom,2400.00,"now/credit_card, now/sbp",,100.00,2400.00
yakovlev_hotel,8742012,h-8bfbc03e-e1a0-5bc0-958c-188d1d6bb0cb,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,4,двуспальная кровать,1,0,Нет,nomeal,has_bathroom,2400.00,"now/credit_card, now/sbp",,100.00,2400.00
yakovlev_hotel,8742012,h-fcfd3126-48a2-5355-81ad-06a15d0250b9,3202013,,Трёхместный семейный номер Standard,Трёхместный семейный номер Standard,1,,1,0,Нет,nomeal,has_bathroom,2400.00,"now/credit_card, now/sbp",,100.00,2400.00
yakovlev_hotel,8742012,h-a2b5488f-35eb-5efc-98a1-e390a861a6ae,3202013,,Трёхместный семейный номер Standard,Трёхместный семейный номер Standard,1,,1,0,Нет,nomeal,has_bathroom,2400.00,hotel/,,100.00,2400.00
yakovlev_hotel,8742012,h-bb21494b-f6b3-513d-80a8-5161658e8292,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,4,двуспальная кровать,1,0,Нет,nomeal,has_bathroom,2400.00,hotel/,,100.00,2400.00
yakovlev_hotel,8742012,h-45c44f2c-470e-5b24-ab97-70c5f26fa7f3,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,7,2 отдельные кровати,1,0,Нет,nomeal,has_bathroom,2400.00,hotel/,,100.00,2400.00
yakovlev_hotel,8742012,h-812ec75b-d6b9-5240-aeb3-5017a3931fc2,3202013,,Трёхместный семейный номер Standard,Трёхместный семейный номер Standard,1,,1,0,Да,breakfast,"has_bathroom, has_breakfast",3000.00,"now/credit_card, now/sbp",,100.00,3000.00
yakovlev_hotel,8742012,h-19cf9de9-5872-59b2-8e46-be67bc9096e9,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,4,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",3000.00,"now/credit_card, now/sbp",,100.00,3000.00
yakovlev_hotel,8742012,h-8b9f56c1-2d6f-5def-a008-4e75617cc2e8,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,7,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",3000.00,"now/credit_card, now/sbp",,100.00,3000.00
yakovlev_hotel,8742012,h-71a3f0a7-fbed-5200-a1c0-89126b354d34,3202013,,Трёхместный семейный номер Standard,Трёхместный семейный номер Standard,1,,1,0,Да,breakfast,"has_bathroom, has_breakfast",3000.00,hotel/,,100.00,3000.00
yakovlev_hotel,8742012,h-083ba0ec-52e1-5dcd-bc68-bc0a549cae70,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,4,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",3000.00,hotel/,,100.00,3000.00
yakovlev_hotel,8742012,h-12d875e5-a98d-52b3-8e5e-a1473d94a2ab,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,7,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",3000.00,hotel/,,100.00,3000.00
yakovlev_hotel,8742012,h-52c65049-9cf5-5fad-a3c2-de768fe206d9,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,7,2 отдельные кровати,1,0,Да,full-board,"has_bathroom, has_breakfast",3750.00,"now/sbp, now/credit_card",,100.00,3750.00
yakovlev_hotel,8742012,h-32c3a726-aca3-5335-a81c-49afb037693d,3202013,,Трёхместный семейный номер Standard,Трёхместный семейный номер Standard,1,,1,0,Да,full-board,"has_bathroom, has_breakfast",3750.00,"now/credit_card, now/sbp",,100.00,3750.00
yakovlev_hotel,8742012,h-b49367af-8278-501c-bd6b-c1855e0610d0,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,4,двуспальная кровать,1,0,Да,full-board,"has_bathroom, has_breakfast",3750.00,"now/credit_card, now/sbp",,100.00,3750.00
yakovlev_hotel,8742012,h-180d9ca2-2355-56e1-8533-f7b55f9091ec,3202013,,Трёхместный семейный номер Standard,Трёхместный семейный номер Standard,1,,1,0,Да,full-board,"has_bathroom, has_breakfast",3750.00,hotel/,,100.00,3750.00
yakovlev_hotel,8742012,h-a9fb8532-56ff-502f-8110-3c46678fe6fa,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,4,двуспальная кровать,1,0,Да,full-board,"has_bathroom, has_breakfast",3750.00,hotel/,,100.00,3750.00
yakovlev_hotel,8742012,h-414a716c-31b5-58aa-9094-f154cb0bdb07,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,7,2 отдельные кровати,1,0,Да,full-board,"has_bathroom, has_breakfast",3750.00,hotel/,,100.00,3750.00
yakovlev_hotel,8742012,h-3266feec-fc57-59f0-b91f-cd0413e076f2,6002003,,Трёхместные апартаменты,Трёхместные апартаменты,1,,1,0,Да,breakfast,"has_bathroom, has_breakfast",5000.00,"now/credit_card, now/sbp",,100.00,5000.00
yakovlev_hotel,8742012,h-fda4721b-ab7b-5eef-9bbb-8077b5420853,6002003,,Трёхместные апартаменты,Трёхместные апартаменты,1,,1,0,Да,breakfast,"has_bathroom, has_breakfast",5000.00,hotel/,,100.00,5000.00
yakovlev_hotel,8742012,h-fab05759-f3d8-5ab5-8b85-21078ab945eb,6002003,,Трёхместные апартаменты,Трёхместные апартаменты,1,,1,0,Да,full-board,"has_bathroom, has_breakfast",6250.00,"now/sbp, now/credit_card",,100.00,6250.00
yakovlev_hotel,8742012,h-ddb1bd8d-39f7-5499-9758-22ee38e93508,6002003,,Трёхместные апартаменты,Трёхместные апартаменты,1,,1,0,Да,full-board,"has_bathroom, has_breakfast",6250.00,hotel/,,100.00,6250.00
tajga_hotel,9767827,h-85301e3f-7ee6-5940-959c-f1d32c815df7,4B023020005,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит Дизайнерский с видом на город (двуспальная кровать) (кровать king size),Двухместный Джуниор Сюит Дизайнерский с видом на город,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",8800.00,"now/credit_card, now/sbp",,100.00,8800.00
tajga_hotel,9767827,h-b2eccc8e-53c1-576f-946f-def3e79a6ee8,4B023020005,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит Дизайнерский с видом на город (двуспальная кровать) (кровать king size),Двухместный Джуниор Сюит Дизайнерский с видом на город,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",8800.00,hotel/,,100.00,8800.00
tajga_hotel,9767827,h-8c15bb4e-4d3e-5e2d-a7be-879a8d7c6e06,4B023020005,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит Дизайнерский с видом на город (двуспальная кровать) (кровать king size),Двухместный Джуниор Сюит Дизайнерский с видом на город,2,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",9500.00,"now/credit_card, now/sbp",,100.00,9500.00
tajga_hotel,9767827,h-f1f4e921-f90f-5995-99aa-5276c0e0122e,4B023020005,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит Дизайнерский с видом на город (двуспальная кровать) (кровать king size),Двухместный Джуниор Сюит Дизайнерский с видом на город,2,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",9500.00,hotel/,,100.00,9500.00
hotel_dacha_baikaleco,10010618,h-c41c5b07-5a25-5cf0-84ad-1b00d68e0785,A502,,Бунгало Superior,Бунгало Superior,4,,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",9957.00,"now/credit_card, now/sbp",,100.00,10000.00
hotel_dacha_baikaleco,10010618,h-6ab05495-286f-53dd-bc34-2d175adfbd56,5002000000U,,Люкс с красивым видом из окна,Люкс с красивым видом из окна,2,,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",14936.00,"now/credit_card, now/sbp",,100.00,15000.00
bajkal_hotel,7965294,h-8364e089-3e7d-58cd-beb5-a2d86d79bd71,3602302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Deluxe (двуспальная кровать) (кровать king size),Двухместный номер Deluxe,11,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",11000.00,"now/credit_card, now/sbp",,100.00,11000.00
bajkal_hotel,7965294,h-bf7be657-f901-5f38-bab1-868c471b6459,3602402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Deluxe (2 отдельные кровати),Двухместный номер Deluxe,9,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",11000.00,"now/credit_card, now/sbp",,100.00,11000.00
bajkal_hotel,7965294,h-df085cf5-5cfb-5282-b604-5e325fc49495,3602402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Deluxe (2 отдельные кровати),Двухместный номер Deluxe,9,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",11000.00,hotel/,,100.00,11000.00
bajkal_hotel,7965294,h-5ec5a092-7edb-5d16-a086-fa1b187c40ea,3602302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Deluxe (двуспальная кровать) (кровать king size),Двухместный номер Deluxe,11,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",11000.00,hotel/,,100.00,11000.00
bajkal_hotel,7965294,h-e7be3863-f84e-5846-ad92-0e758215fe4c,3602402000D,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Deluxe с видом на озеро (2 отдельные кровати),Двухместный номер Deluxe с видом на озеро,15,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",13000.00,"now/credit_card, now/sbp",,100.00,13000.00
bajkal_hotel,7965294,h-c51c59a4-bea6-59b7-ad59-3864c8f60b5e,3602302000D,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Deluxe с видом на озеро (двуспальная кровать) (кровать king size),Двухместный номер Deluxe с видом на озеро,11,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",13000.00,"now/credit_card, now/sbp",,100.00,13000.00
bajkal_hotel,7965294,h-ebd6d9a0-3a47-5770-b3c4-5b4332145ab9,3602302000D,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Deluxe с видом на озеро (двуспальная кровать) (кровать king size),Двухместный номер Deluxe с видом на озеро,11,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",13000.00,hotel/,,100.00,13000.00
bajkal_hotel,7965294,h-e3727f89-6558-505c-bbac-26dce37ea9c3,3602402000D,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Deluxe с видом на озеро (2 отдельные кровати),Двухместный номер Deluxe с видом на озеро,15,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",13000.00,hotel/,,100.00,13000.00
angara_hotel,7806182,h-846cb164-c0d9-5ff5-b1aa-dca86b6f4b79,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,4,2 отдельные кровати,1,0,Нет,nomeal,has_bathroom,4750.00,"now/credit_card, now/sbp",,100.00,4750.00
angara_hotel,7806182,h-a40e000f-4b99-53b7-8eea-3df888dffd01,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,4,2 отдельные кровати,1,0,Нет,nomeal,has_bathroom,4750.00,hotel/,,100.00,4750.00
angara_hotel,7806182,h-00bde5ea-9067-5312-b7b7-50209985977b,3402402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business (2 отдельные кровати),Двухместный номер Business,2,2 отдельные кровати,1,0,Нет,nomeal,has_bathroom,5250.00,"now/credit_card, now/sbp",,100.00,5250.00
angara_hotel,7806182,h-0aa39aec-1cb7-5d81-958b-946842013d20,3402402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business (2 отдельные кровати),Двухместный номер Business,2,2 отдельные кровати,1,0,Нет,nomeal,has_bathroom,5250.00,hotel/,,100.00,5250.00
angara_hotel,7806182,h-229c0d60-4449-5e45-86c9-e62c47f862f1,3402402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business (2 отдельные кровати),Двухместный номер Business,2,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",5500.00,"now/credit_card, now/sbp",,100.00,5500.00
angara_hotel,7806182,h-9650ba4e-937b-57f4-a381-8735680f1db6,3402402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business (2 отдельные кровати),Двухместный номер Business,2,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",5500.00,hotel/,,100.00,5500.00
angara_hotel,7806182,h-96d0c1ca-2bbd-5a7c-a0b8-5c814a331ddf,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,4,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",5900.00,"now/credit_card, now/sbp",,100.00,5900.00
angara_hotel,7806182,h-9c99f32d-003e-5a3e-af07-0b7ebe1e10b6,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,4,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast",5900.00,hotel/,,100.00,5900.00
angara_hotel,7806182,h-0cc43c5f-acfc-5c7a-a9e0-24f7e3a52224,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит (двуспальная кровать) (кровать queen size),Двухместный Джуниор Сюит,1,двуспальная кровать,1,0,Нет,nomeal,has_bathroom,6850.00,"now/credit_card, now/sbp",,100.00,6850.00
angara_hotel,7806182,h-e2c28982-15c0-56e3-bffb-f0422330a637,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит (двуспальная кровать) (кровать queen size),Двухместный Джуниор Сюит,1,двуспальная кровать,1,0,Нет,nomeal,has_bathroom,6850.00,hotel/,,100.00,6850.00
angara_hotel,7806182,h-b11c8975-17a8-55ab-9676-ca137db1c1c9,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит (двуспальная кровать) (кровать queen size),Двухместный Джуниор Сюит,1,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",7100.00,"now/sbp, now/credit_card",,100.00,7100.00
angara_hotel,7806182,h-e0243167-6fe6-51ca-b235-1aaa1169611b,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит (двуспальная кровать) (кровать queen size),Двухместный Джуниор Сюит,1,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",7100.00,hotel/,,100.00,7100.00
angara_hotel,7806182,h-d88eb853-972a-5b11-b997-c13113ff6163,5002302000U,"[{""bed"": ""double"", ""count"": 1}]",Двухместный люкс с красивым видом из окна (двуспальная кровать) (кровать queen size),Двухместный люкс с красивым видом из окна,2,двуспальная кровать,1,0,Нет,nomeal,has_bathroom,7850.00,"now/credit_card, now/sbp",,100.00,7850.00
angara_hotel,7806182,h-d14a4593-1fa6-583e-a0ee-90c53820f30b,5002302000U,"[{""bed"": ""double"", ""count"": 1}]",Двухместный люкс с красивым видом из окна (двуспальная кровать) (кровать queen size),Двухместный люкс с красивым видом из окна,2,двуспальная кровать,1,0,Нет,nomeal,has_bathroom,7850.00,hotel/,,100.00,7850.00
angara_hotel,7806182,h-5cf137f8-37a5-5a0d-b2a6-23168fded818,5002302000U,"[{""bed"": ""double"", ""count"": 1}]",Двухместный люкс с красивым видом из окна (двуспальная кровать) (кровать queen size),Двухместный люкс с красивым видом из окна,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",8100.00,"now/credit_card, now/sbp",,100.00,8100.00
angara_hotel,7806182,h-41df52b2-5811-5371-bc2a-dd5c1c55e495,5002302000U,"[{""bed"": ""double"", ""count"": 1}]",Двухместный люкс с красивым видом из окна (двуспальная кровать) (кровать queen size),Двухместный люкс с красивым видом из окна,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast",8100.00,hotel/,,100.00,8100.00
hotel_nuur_hotel,13174758,h-c8654090-fa65-5768-a957-fb5ffe8ef2f5,3202402,"[{""bed"": ""single"", ""count"": 2}]",Номер Standard (2 отдельные кровати),Номер Standard,3,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",6850.00,"now/credit_card, now/sbp",,100.00,6850.00
hotel_nuur_hotel,13174758,h-54dc39b8-9df1-5eef-9d6a-fd4e5764edc4,3202302,"[{""bed"": ""double"", ""count"": 1}]",Номер Standard (двуспальная кровать),Номер Standard,3,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",6850.00,"now/sbp, now/credit_card",,100.00,6850.00
hotel_nuur_hotel,13174758,h-f62dfa4b-7acf-536a-84e2-18350ea83ce5,3202402,"[{""bed"": ""single"", ""count"": 2}]",Номер Standard (2 отдельные кровати),Номер Standard,3,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",6850.00,hotel/,,100.00,6850.00
hotel_nuur_hotel,13174758,h-d6740a41-7302-5594-b241-f9ed4c53767d,3202302,"[{""bed"": ""double"", ""count"": 1}]",Номер Standard (двуспальная кровать),Номер Standard,3,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",6850.00,hotel/,,100.00,6850.00
hotel_nuur_hotel,13174758,h-dda65fdd-a0a7-5bb6-a6de-f1fdb08dafe1,3202302,"[{""bed"": ""double"", ""count"": 1}]",Номер Standard (двуспальная кровать),Номер Standard,3,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7750.00,"now/credit_card, now/sbp",,100.00,7750.00
hotel_nuur_hotel,13174758,h-692e4723-8483-5cc8-a5fe-f1ee8720ec51,3202402,"[{""bed"": ""single"", ""count"": 2}]",Номер Standard (2 отдельные кровати),Номер Standard,3,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7750.00,"now/credit_card, now/sbp",,100.00,7750.00
hotel_nuur_hotel,13174758,h-7b3f414d-cd54-5119-bfef-59a2c5a8b13a,3202302,"[{""bed"": ""double"", ""count"": 1}]",Номер Standard (двуспальная кровать),Номер Standard,3,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7750.00,hotel/,,100.00,7750.00
hotel_nuur_hotel,13174758,h-a3498365-94b0-5079-821f-f27fe8e417a4,3202402,"[{""bed"": ""single"", ""count"": 2}]",Номер Standard (2 отдельные кровати),Номер Standard,3,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7750.00,hotel/,,100.00,7750.00
hotel_nuur_hotel,13174758,h-5b68f5c2-381c-5c38-a2d0-dd9a0bbdbcc3,6002302,"[{""bed"": ""double"", ""count"": 1}]","Двухместные апартаменты (двуспальная кровать) (кровать king size, терраса)",Двухместные апартаменты,1,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",14990.00,"now/credit_card, now/sbp",,100.00,14990.00
hotel_nuur_hotel,13174758,h-8b6873ff-c048-51bd-bd0e-77339f6c1d47,6002302,"[{""bed"": ""double"", ""count"": 1}]","Двухместные апартаменты (двуспальная кровать) (кровать king size, терраса)",Двухместные апартаменты,1,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",14990.00,hotel/,,100.00,14990.00
hotel_nuur_hotel,13174758,h-79efb23a-3838-5ca9-9a7b-61d052faec78,60023020005,"[{""bed"": ""double"", ""count"": 1}]",Двухместные апартаменты с видом на город (двуспальная кровать) (кровать king size),Двухместные апартаменты с видом на город,1,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",15100.00,"now/sbp, now/credit_card",,100.00,15100.00
hotel_nuur_hotel,13174758,h-25ca74f8-7445-5245-9f71-2ef6c79e0d2b,60023020005,"[{""bed"": ""double"", ""count"": 1}]",Двухместные апартаменты с видом на город (двуспальная кровать) (кровать king size),Двухместные апартаменты с видом на город,1,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",15100.00,hotel/,,100.00,15100.00
hotel_nuur_hotel,13174758,h-c015334b-7196-5371-8077-c281df5b2ece,6002302,"[{""bed"": ""double"", ""count"": 1}]","Двухместные апартаменты (двуспальная кровать) (кровать king size, терраса)",Двухместные апартаменты,1,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",15300.00,"now/credit_card, now/sbp",,100.00,15300.00
hotel_nuur_hotel,13174758,h-145d7007-c065-5afd-b6c9-2dc31b547155,6002302,"[{""bed"": ""double"", ""count"": 1}]","Двухместные апартаменты (двуспальная кровать) (кровать king size, терраса)",Двухместные апартаменты,1,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",15300.00,hotel/,,100.00,15300.00
best_eastern_hotel_zvezda,7806155,h-db0d046c-8c0b-5303-8d6d-a630a83f4d7c,3202302000E,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Стандартный с видом на лес (двуспальная кровать),Двухместный номер Стандартный с видом на лес,10,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",6969.00,"now/credit_card, now/sbp",,100.00,7000.00
best_eastern_hotel_zvezda,7806155,h-d3631aeb-499f-569c-a9f2-5de305002387,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Стандартный (2 отдельные кровати),Двухместный номер Стандартный,10,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",6969.00,"now/credit_card, now/sbp",,100.00,7000.00
best_eastern_hotel_zvezda,7806155,h-343da86b-0e9e-517b-b5e6-54606842fbb1,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Стандартный (двуспальная кровать),Двухместный номер Стандартный,10,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",6969.00,"now/credit_card, now/sbp",,100.00,7000.00
best_eastern_hotel_zvezda,7806155,h-9652eef0-13f9-5e3d-82fe-214a9c48744d,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Стандартный (двуспальная кровать),Двухместный номер Стандартный,10,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7000.00,hotel/,,100.00,7000.00
